name,JHipsterRegister,Docker,applicationType,authenticationType,hibernateCache,clusteredHttpSession,websocket,databaseType,devDatabaseType,prodDatabaseType,buildTool,searchEngine,enableSocialSignIn,useSass,enableTranslation,Generate,Log.Generate,Compile,Build,protractor,cucumber,gatling,Log.Gen,Bug
2551,jhipster1276,X,monolith,jwt,hazelcast,no,spring-websocket,sql,DiskBased,mariadb,maven,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2552,jhipster1276,,monolith,jwt,hazelcast,no,spring-websocket,sql,DiskBased,mariadb,maven,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2553,jhipster1277,X,monolith,jwt,ehcache,no,no,sql,mysql,mysql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2554,jhipster1277,,monolith,jwt,ehcache,no,no,sql,mysql,mysql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2555,jhipster1278,X,monolith,jwt,no,no,spring-websocket,sql,InMemory,postgresql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2556,jhipster1278,,monolith,jwt,no,no,spring-websocket,sql,InMemory,postgresql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2557,jhipster1279,X,monolith,session,hazelcast,no,spring-websocket,sql,InMemory,postgresql,maven,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2558,jhipster1279,,monolith,session,hazelcast,no,spring-websocket,sql,InMemory,postgresql,maven,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2559,jhipster1280,X,monolith,oauth2,no,no,no,sql,postgresql,postgresql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:OAUTH2
2560,jhipster1280,,monolith,oauth2,no,no,no,sql,postgresql,postgresql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2561,jhipster1281,X,gateway,jwt,no,hazelcast,no,sql,mariadb,mariadb,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2562,jhipster1281,,gateway,jwt,no,hazelcast,no,sql,mariadb,mariadb,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2563,jhipster1282,X,monolith,jwt,no,no,no,sql,mysql,mysql,gradle,no,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2564,jhipster1282,,monolith,jwt,no,no,no,sql,mysql,mysql,gradle,no,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2565,jhipster1283,X,monolith,session,hazelcast,no,no,sql,DiskBased,mariadb,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2566,jhipster1283,,monolith,session,hazelcast,no,no,sql,DiskBased,mariadb,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2567,jhipster1284,X,monolith,jwt,ehcache,hazelcast,no,sql,DiskBased,mariadb,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
2568,jhipster1284,,monolith,jwt,ehcache,hazelcast,no,sql,DiskBased,mariadb,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2569,jhipster1285,X,gateway,uaa,hazelcast,no,no,sql,InMemory,mysql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
2570,jhipster1285,,gateway,uaa,hazelcast,no,no,sql,InMemory,mysql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
2571,jhipster1286,X,monolith,session,hazelcast,no,no,sql,mariadb,mariadb,gradle,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
2572,jhipster1286,,monolith,session,hazelcast,no,no,sql,mariadb,mariadb,gradle,no,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2573,jhipster1287,X,monolith,session,hazelcast,no,no,sql,DiskBased,postgresql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2574,jhipster1287,,monolith,session,hazelcast,no,no,sql,DiskBased,postgresql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2575,jhipster1288,X,monolith,oauth2,no,hazelcast,no,sql,InMemory,mariadb,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2576,jhipster1288,,monolith,oauth2,no,hazelcast,no,sql,InMemory,mariadb,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2577,jhipster1289,X,gateway,jwt,no,no,no,sql,InMemory,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2578,jhipster1289,,gateway,jwt,no,no,no,sql,InMemory,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2579,jhipster1290,X,gateway,jwt,hazelcast,hazelcast,no,sql,mariadb,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2580,jhipster1290,,gateway,jwt,hazelcast,hazelcast,no,sql,mariadb,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2581,jhipster1291,X,monolith,oauth2,ehcache,no,spring-websocket,sql,mysql,mysql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:OAUTH2
2582,jhipster1291,,monolith,oauth2,ehcache,no,spring-websocket,sql,mysql,mysql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2583,jhipster1292,X,gateway,jwt,hazelcast,no,no,sql,postgresql,postgresql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2584,jhipster1292,,gateway,jwt,hazelcast,no,no,sql,postgresql,postgresql,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2585,jhipster1293,X,monolith,session,hazelcast,no,no,sql,postgresql,postgresql,maven,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2586,jhipster1293,,monolith,session,hazelcast,no,no,sql,postgresql,postgresql,maven,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2587,jhipster1294,X,gateway,jwt,no,no,no,sql,InMemory,postgresql,maven,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2588,jhipster1294,,gateway,jwt,no,no,no,sql,InMemory,postgresql,maven,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2589,jhipster1295,X,monolith,oauth2,no,hazelcast,no,sql,DiskBased,mysql,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:OAUTH2
2590,jhipster1295,,monolith,oauth2,no,hazelcast,no,sql,DiskBased,mysql,maven,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2591,jhipster1296,X,gateway,jwt,hazelcast,hazelcast,no,sql,DiskBased,postgresql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2592,jhipster1296,,gateway,jwt,hazelcast,hazelcast,no,sql,DiskBased,postgresql,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2593,jhipster1297,X,monolith,jwt,hazelcast,no,spring-websocket,sql,postgresql,postgresql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2594,jhipster1297,,monolith,jwt,hazelcast,no,spring-websocket,sql,postgresql,postgresql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2595,jhipster1298,X,monolith,oauth2,no,hazelcast,no,sql,InMemory,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2596,jhipster1298,,monolith,oauth2,no,hazelcast,no,sql,InMemory,postgresql,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2597,jhipster1299,X,gateway,uaa,no,no,spring-websocket,sql,DiskBased,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
2598,jhipster1299,,gateway,uaa,no,no,spring-websocket,sql,DiskBased,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
2599,jhipster1300,X,gateway,uaa,no,hazelcast,no,sql,InMemory,mysql,maven,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
2600,jhipster1300,,gateway,uaa,no,hazelcast,no,sql,InMemory,mysql,maven,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
2601,jhipster1301,X,monolith,jwt,ehcache,hazelcast,spring-websocket,sql,InMemory,mysql,maven,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2602,jhipster1301,,monolith,jwt,ehcache,hazelcast,spring-websocket,sql,InMemory,mysql,maven,elasticsearch,X,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2603,jhipster1302,X,monolith,session,ehcache,hazelcast,spring-websocket,sql,InMemory,mysql,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2604,jhipster1302,,monolith,session,ehcache,hazelcast,spring-websocket,sql,InMemory,mysql,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2605,jhipster1303,X,monolith,jwt,ehcache,hazelcast,no,sql,DiskBased,mysql,gradle,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2606,jhipster1303,,monolith,jwt,ehcache,hazelcast,no,sql,DiskBased,mysql,gradle,elasticsearch,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2607,jhipster1304,X,monolith,oauth2,hazelcast,no,no,sql,mysql,mysql,maven,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:OAUTH2
2608,jhipster1304,,monolith,oauth2,hazelcast,no,no,sql,mysql,mysql,maven,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2609,jhipster1305,X,gateway,uaa,hazelcast,no,spring-websocket,sql,InMemory,postgresql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
2610,jhipster1305,,gateway,uaa,hazelcast,no,spring-websocket,sql,InMemory,postgresql,gradle,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
2611,jhipster1306,X,monolith,session,no,no,no,sql,DiskBased,postgresql,gradle,no,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,ISSUE:env
2612,jhipster1306,,monolith,session,no,no,no,sql,DiskBased,postgresql,gradle,no,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2613,jhipster1307,X,monolith,oauth2,hazelcast,hazelcast,spring-websocket,sql,InMemory,postgresql,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:OAUTH2
2614,jhipster1307,,monolith,oauth2,hazelcast,hazelcast,spring-websocket,sql,InMemory,postgresql,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2615,jhipster1308,X,monolith,session,ehcache,hazelcast,spring-websocket,sql,DiskBased,mysql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2616,jhipster1308,,monolith,session,ehcache,hazelcast,spring-websocket,sql,DiskBased,mysql,maven,elasticsearch,,,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2617,jhipster1309,X,monolith,oauth2,hazelcast,hazelcast,no,sql,mariadb,mariadb,gradle,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2618,jhipster1309,,monolith,oauth2,hazelcast,hazelcast,no,sql,mariadb,mariadb,gradle,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2619,jhipster1310,X,gateway,jwt,no,hazelcast,spring-websocket,sql,DiskBased,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2620,jhipster1310,,gateway,jwt,no,hazelcast,spring-websocket,sql,DiskBased,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2621,jhipster1311,X,monolith,jwt,hazelcast,no,no,sql,DiskBased,postgresql,gradle,no,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2622,jhipster1311,,monolith,jwt,hazelcast,no,no,sql,DiskBased,postgresql,gradle,no,X,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2623,jhipster1312,X,monolith,oauth2,no,hazelcast,no,sql,InMemory,mariadb,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
2624,jhipster1312,,monolith,oauth2,no,hazelcast,no,sql,InMemory,mariadb,maven,no,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2625,jhipster1313,X,gateway,uaa,ehcache,no,spring-websocket,sql,DiskBased,mysql,gradle,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
2626,jhipster1313,,gateway,uaa,ehcache,no,spring-websocket,sql,DiskBased,mysql,gradle,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
2627,jhipster1314,X,monolith,session,hazelcast,hazelcast,no,sql,InMemory,mariadb,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2628,jhipster1314,,monolith,session,hazelcast,hazelcast,no,sql,InMemory,mariadb,maven,elasticsearch,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2629,jhipster1315,X,gateway,uaa,no,no,spring-websocket,cassandra,cassandra,cassandra,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
2630,jhipster1315,,gateway,uaa,no,no,spring-websocket,cassandra,cassandra,cassandra,gradle,no,,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
2631,jhipster1316,X,monolith,jwt,ehcache,no,spring-websocket,sql,DiskBased,postgresql,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2632,jhipster1316,,monolith,jwt,ehcache,no,spring-websocket,sql,DiskBased,postgresql,gradle,elasticsearch,,,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2633,jhipster1317,X,monolith,session,hazelcast,hazelcast,no,sql,InMemory,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithDocker
2634,jhipster1317,,monolith,session,hazelcast,hazelcast,no,sql,InMemory,mariadb,maven,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2635,jhipster1318,X,gateway,uaa,ehcache,no,spring-websocket,sql,InMemory,postgresql,gradle,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
2636,jhipster1318,,gateway,uaa,ehcache,no,spring-websocket,sql,InMemory,postgresql,gradle,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithEhcache
2637,jhipster1319,X,monolith,jwt,ehcache,no,spring-websocket,sql,mariadb,mariadb,gradle,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2638,jhipster1319,,monolith,jwt,ehcache,no,spring-websocket,sql,mariadb,mariadb,gradle,elasticsearch,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:mariadbWithGradle
2639,jhipster1320,X,monolith,jwt,no,no,no,sql,DiskBased,mysql,maven,no,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2640,jhipster1320,,monolith,jwt,no,no,no,sql,DiskBased,mysql,maven,no,X,X,,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,OK,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,NA
2641,jhipster1321,X,gateway,uaa,hazelcast,no,no,sql,mysql,mysql,gradle,no,,X,X,OK,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,OK,KO,X,X,X,ExceptionHandlingAsyncTaskExecutor.java;ExceptionTranslator.java;,BUG:UAAAuthenticationWithDocker
